# Time-averaged data for fix msd_out
# TimeStep c_msd[4]
0 0
100 0.290212
200 0.336497
300 0.538052
400 0.567239
500 0.678785
600 0.745469
700 0.827004
800 0.916234
900 0.987689
1000 1.09708
1100 1.14632
1200 1.25454
1300 1.30155
1400 1.41532
1500 1.48559
1600 1.61147
1700 1.68427
1800 1.79626
1900 1.89363
2000 2.05289
2100 2.23703
2200 2.43575
2300 2.6589
2400 2.84962
2500 3.04828
2600 3.27779
2700 3.59067
2800 3.87969
2900 4.19472
3000 4.51881
3100 4.91454
3200 5.29759
3300 5.79906
3400 6.26465
3500 6.75607
3600 7.25853
3700 7.79248
3800 8.34833
3900 8.94571
4000 9.53415
4100 10.1449
4200 10.8015
4300 11.5137
4400 12.3198
4500 13.1772
4600 14.0821
4700 14.9766
4800 15.9194
4900 16.9869
5000 18.0676
5100 19.2306
5200 20.4297
5300 21.6967
5400 22.9959
5500 24.4427
5600 26.0302
5700 27.6746
5800 29.3312
5900 31.0313
6000 32.7809
6100 34.6102
6200 36.4949
6300 38.372
6400 40.355
6500 42.355
6600 44.6222
6700 46.9799
6800 49.0559
6900 51.1202
7000 53.3826
7100 55.8656
7200 58.3132
7300 60.7203
7400 63.1509
7500 65.8877
7600 69.0226
7700 72.2798
7800 75.4792
7900 78.5618
8000 81.7146
8100 85.0974
8200 88.6008
8300 91.8944
8400 95.0154
8500 98.326
8600 101.996
8700 105.715
8800 109.538
8900 113.469
9000 117.728
9100 121.936
9200 126.005
9300 130.112
9400 134.488
9500 138.944
9600 143.513
9700 148.078
9800 152.791
9900 157.698
10000 162.767
10100 167.905
10200 172.991
10300 178.067
10400 183.451
10500 188.659
10600 193.977
10700 199.528
10800 205.308
10900 210.584
11000 215.699
11100 221.051
11200 226.879
11300 232.713
11400 238.596
11500 244.093
11600 249.582
11700 255.068
11800 260.36
11900 265.753
12000 271.258
12100 277.48
12200 284.024
12300 290.962
12400 297.758
12500 304.686
12600 311.969
12700 319.093
12800 326.329
12900 333.367
13000 340.866
13100 348.293
13200 355.645
13300 363.245
13400 371.362
13500 379.623
13600 387.763
13700 395.601
13800 403.69
13900 412.123
14000 421.087
14100 430.227
14200 438.864
14300 447.357
14400 456.193
14500 465.134
14600 474.252
14700 482.988
14800 491.769
14900 501.042
15000 510.637
15100 519.938
15200 528.911
15300 538.528
15400 548.957
15500 559.97
15600 570.809
15700 580.838
15800 591.014
15900 601.644
16000 612.853
16100 623.872
16200 634.163
16300 644.971
16400 656.314
16500 667.448
16600 678.093
16700 688.961
16800 700.145
16900 711.603
17000 723.158
17100 733.941
17200 744.776
17300 756.104
17400 768.656
17500 780.865
17600 792.553
17700 803.871
17800 815.016
17900 825.488
18000 836.204
18100 847.804
18200 859.96
18300 872.229
18400 884.025
18500 895.924
18600 908.57
18700 921.911
18800 933.826
18900 946.1
19000 958.547
19100 971.271
19200 983.808
19300 996.286
19400 1007.83
19500 1019.75
19600 1032.26
19700 1044.77
19800 1056.41
19900 1066.96
20000 1078.39
20100 1089.3
20200 1099.76
20300 1110.02
20400 1120.19
20500 1130.31
20600 1140.76
20700 1151.1
20800 1162.13
20900 1173.08
21000 1183.29
21100 1193.36
21200 1203.3
21300 1214.4
21400 1224.76
21500 1235.45
21600 1246.28
21700 1257.06
21800 1267.71
21900 1278.04
22000 1289.63
22100 1301.89
22200 1312.53
22300 1322.64
22400 1333.89
22500 1345.41
22600 1356.79
22700 1368.06
22800 1379.35
22900 1390.69
23000 1400.93
23100 1411.2
23200 1421.22
23300 1431.41
23400 1443.37
23500 1454.93
23600 1465.12
23700 1475.22
23800 1484.79
23900 1495.55
24000 1506.62
24100 1518.74
24200 1529.43
24300 1540.9
24400 1553.43
24500 1564.93
24600 1576.94
24700 1587.65
24800 1597.93
24900 1609.22
25000 1621.22
25100 1633.21
25200 1644.84
25300 1656.36
25400 1667.4
25500 1678.84
25600 1691.52
25700 1704.21
25800 1716.19
25900 1727.68
26000 1739.96
26100 1752.33
26200 1765.35
26300 1777.69
26400 1790.1
26500 1802.05
26600 1814.38
26700 1826.44
26800 1837.74
26900 1849.08
27000 1859.42
27100 1872.01
27200 1885.67
27300 1898.42
27400 1910.99
27500 1924.32
27600 1937.3
27700 1950.56
27800 1963.28
27900 1975.43
28000 1987.12
28100 1999.54
28200 2013.28
28300 2025.39
28400 2037.06
28500 2049.18
28600 2061.8
28700 2074.97
28800 2087.85
28900 2100.44
29000 2113.18
29100 2126.8
29200 2140.66
29300 2153.67
29400 2165.56
29500 2179.55
29600 2195.26
29700 2210.56
29800 2224.3
29900 2237.64
30000 2251.97
30100 2266.4
30200 2280.51
30300 2292.99
30400 2305.9
30500 2317.14
30600 2329.56
30700 2344.35
30800 2359.39
30900 2374.28
31000 2388.9
31100 2402.72
31200 2416.6
31300 2429.44
31400 2441.51
31500 2454.07
31600 2467.02
31700 2481.39
31800 2495.8
31900 2509.32
32000 2523.12
32100 2538.45
32200 2553.65
32300 2569.23
32400 2583.9
32500 2597.13
32600 2611.83
32700 2628.3
32800 2643.23
32900 2657
33000 2671.53
33100 2686.45
33200 2703.02
33300 2720.87
33400 2738.02
33500 2753.37
33600 2768.47
33700 2783.5
33800 2799.14
33900 2815.15
34000 2830.38
34100 2845.76
34200 2861.64
34300 2879.08
34400 2897.45
34500 2913.93
34600 2930.43
34700 2949.69
34800 2969.67
34900 2985.43
35000 2989
35100 2987.58
35200 2987.28
35300 2987.59
35400 2987.27
35500 2989.53
35600 2991.46
35700 2990.35
35800 2990.31
35900 2993.44
36000 2993.03
36100 2992.59
36200 2989.64
36300 2986.58
36400 2987.52
36500 2991.04
36600 2991.1
36700 2990.99
36800 2994.77
36900 2996.9
37000 2997.07
37100 2996.62
37200 2996.49
37300 2997.11
37400 2998.37
37500 2998.52
37600 2997.96
37700 2997.93
37800 2999.77
37900 3000.12
38000 2998.58
38100 2999.1
38200 3000.27
38300 3000.64
38400 2999.64
38500 3001.33
38600 3003.81
38700 3000.58
38800 2998.25
38900 2996.69
39000 3000.15
39100 3003.3
39200 3001.74
39300 3001.24
39400 3001.93
39500 3002.2
39600 3001.19
39700 3001.8
39800 3002.56
39900 3002.55
40000 3004.58
40100 3006.02
40200 3005.58
40300 3004.95
40400 3006.29
40500 3006.39
40600 3003.78
40700 3002.39
40800 3004.52
40900 3006.21
41000 3003.12
41100 3002.19
41200 3004.82
41300 3005.75
41400 3003.79
41500 3005.33
41600 3006
41700 3004.02
41800 3005.67
41900 3007.38
42000 3007.44
42100 3005.13
42200 3003.84
42300 3006.01
42400 3006.33
42500 3006.29
42600 3005.02
42700 3005.67
42800 3006.88
42900 3005.4
43000 3004.65
43100 3005.69
43200 3006.17
43300 3006.93
43400 3005.69
43500 3003.02
43600 3001.03
43700 3003.8
43800 3004.43
43900 3002.58
44000 3004.29
44100 3006.77
44200 3005.66
44300 3003.67
44400 3004.21
44500 3005.24
44600 3004.22
44700 3003.6
44800 3003.15
44900 3003.26
45000 3003.17
45100 3005.01
45200 3005.88
45300 3004.48
45400 3004.76
45500 3006.09
45600 3007.7
45700 3008.23
45800 3007.97
45900 3007.94
46000 3008.74
46100 3008.58
46200 3009.75
46300 3007.34
46400 3005.46
46500 3007.01
46600 3008.88
46700 3007.76
46800 3007.87
46900 3006.2
47000 3005.74
47100 3008.41
47200 3009.08
47300 3007.24
47400 3007.94
47500 3009.19
47600 3008.29
47700 3004.92
47800 3006
47900 3009.39
48000 3007.54
48100 3005.58
48200 3006.78
48300 3008.6
48400 3006.61
48500 3007.22
48600 3008.71
48700 3008.77
48800 3011.48
48900 3010.89
49000 3008.37
49100 3006.01
49200 3006.25
49300 3008.44
49400 3007.68
49500 3006.18
49600 3007.25
49700 3006.27
49800 3006.67
49900 3007.64
50000 3005.76
50100 3004.87
50200 3006.31
50300 3007.08
50400 3008.47
50500 3007.17
50600 3007.16
50700 3008.19
50800 3006.72
50900 3005.37
51000 3006.38
51100 3009.49
51200 3010.09
51300 3006.49
51400 3007.5
51500 3010.3
51600 3008.67
51700 3007.48
51800 3006.36
51900 3007.08
52000 3005.83
52100 3007.55
52200 3008.9
52300 3008.9
52400 3009.01
52500 3009.76
52600 3008.18
52700 3005.58
52800 3004.35
52900 3005.92
53000 3009.42
53100 3010.23
53200 3008.52
53300 3007.35
53400 3007.04
53500 3008.82
53600 3008.64
53700 3009
53800 3008.97
53900 3007.87
54000 3007.46
54100 3007.22
54200 3007.49
54300 3009.79
54400 3009.78
54500 3009.66
54600 3008.24
54700 3007.46
54800 3008.84
54900 3009.1
55000 3005.36
55100 3007.78
55200 3011.39
55300 3010.77
55400 3006.33
55500 3004.9
55600 3006.37
55700 3010.08
55800 3008.85
55900 3007.37
56000 3007.94
56100 3008.92
56200 3009.89
56300 3010
56400 3007.97
56500 3008.66
56600 3010.03
56700 3008.26
56800 3005.88
56900 3006.35
57000 3008.25
57100 3008.54
57200 3007.05
57300 3009.11
57400 3008.06
57500 3007.4
57600 3009.71
57700 3009.2
57800 3008.47
57900 3009.75
58000 3008.32
58100 3007.54
58200 3008.09
58300 3009.51
58400 3010.11
58500 3011.76
58600 3008.55
58700 3006.83
58800 3006.49
58900 3005.77
59000 3005.14
59100 3009.82
59200 3009.75
59300 3007.78
59400 3008.95
59500 3011.14
59600 3010.64
59700 3008.8
59800 3010.59
59900 3010.2
60000 3010.88
60100 3008.18
60200 3009.11
60300 3011.88
60400 3011.99
60500 3010.99
60600 3011.11
60700 3011.45
60800 3012.81
60900 3013.21
61000 3011.08
61100 3010.31
61200 3010.56
61300 3011.08
61400 3011.25
61500 3011.95
