# Time-averaged data for fix msd_out
# TimeStep c_msd[4]
0 0
100 0.427846
200 0.525862
300 0.866427
400 0.984801
500 1.1894
600 1.36895
700 1.5878
800 1.76824
900 1.9534
1000 2.16019
1100 2.46944
1200 2.85629
1300 3.30449
1400 3.73338
1500 4.17935
1600 4.63767
1700 5.13858
1800 5.62738
1900 6.0944
2000 6.5566
2100 7.09562
2200 7.67475
2300 8.29157
2400 9.09883
2500 9.89154
2600 10.8932
2700 12.1608
2800 13.555
2900 14.9981
3000 16.3866
3100 17.9459
3200 19.7944
3300 21.8667
3400 24.168
3500 26.5664
3600 29.1708
3700 32.0152
3800 35.1009
3900 38.4489
4000 41.9747
4100 45.62
4200 49.3952
4300 53.4558
4400 58.1347
4500 62.9193
4600 67.6717
4700 72.5199
4800 77.5603
4900 83.5111
5000 89.717
5100 95.638
5200 101.666
5300 107.983
5400 114.478
5500 121.152
5600 127.875
5700 134.925
5800 143.065
5900 151.678
6000 160.322
6100 169.159
6200 178.487
6300 188.214
6400 198.06
6500 208.027
6600 218.008
6700 228.079
6800 238.849
6900 250.391
7000 261.734
7100 272.532
7200 283.916
7300 296.407
7400 309.602
7500 322.826
7600 335.198
7700 347.681
7800 361.398
7900 375.34
8000 389.262
8100 403.486
8200 419.352
8300 435.912
8400 451.662
8500 467.258
8600 482.502
8700 497.471
8800 511.332
8900 525.935
9000 542.283
9100 558.46
9200 574.076
9300 589.293
9400 602.725
9500 615.364
9600 628.021
9700 640.03
9800 651.777
9900 662.488
10000 671.742
10100 681.625
10200 690.618
10300 697.765
10400 703.151
10500 707.342
10600 710.454
10700 710.076
10800 709.606
10900 708.842
11000 708.4
11100 707.387
11200 707.109
11300 707.768
11400 708.058
11500 709.69
11600 712.01
11700 713.972
11800 716.777
11900 717.944
12000 715.861
12100 713.958
12200 711.224
12300 705.285
12400 700.91
12500 697.436
12600 694.695
12700 693.618
12800 693.066
12900 693.248
13000 694.6
13100 696.734
13200 697.695
13300 699.466
13400 699.968
13500 698.697
13600 696.822
13700 695.956
13800 695.671
13900 695.074
14000 695.472
14100 696.548
14200 697.55
14300 699.415
14400 701.321
14500 702.288
14600 704.786
14700 709.165
14800 711.431
14900 713.043
15000 715.083
15100 715.989
15200 712.435
15300 709.272
15400 708.33
15500 708.03
15600 708.347
15700 708.751
15800 709.21
15900 708.14
16000 707.543
16100 706.978
16200 707.167
16300 707.435
16400 706.473
16500 705.919
16600 704.299
16700 702.345
16800 701.957
16900 703.417
17000 704.333
17100 705.723
17200 707.996
17300 709.68
17400 712.779
17500 717.448
17600 721.657
17700 723.885
17800 725.187
17900 726.787
18000 728.379
18100 729.238
18200 728.63
18300 728.422
18400 727.37
18500 727.639
18600 728.665
18700 730.446
18800 730.954
18900 729.996
19000 727.549
19100 724.355
19200 721.368
19300 720.032
19400 720.507
19500 722.27
19600 723.665
19700 724.048
19800 724.312
19900 725.415
20000 725.951
20100 724.7
20200 722.581
20300 719.722
20400 719.641
20500 720.354
20600 722.47
20700 724.587
20800 727.621
20900 729.924
21000 730.954
21100 732.587
21200 734.46
21300 734.464
21400 733.116
21500 732.958
21600 732.732
21700 732.385
21800 731.182
21900 730.487
22000 730.43
22100 729.889
22200 728.617
22300 726.652
22400 725.303
22500 722.642
22600 720.623
22700 718.189
22800 717.079
22900 717.312
23000 716.826
23100 716.555
23200 716.18
23300 718.029
23400 719.313
23500 720.264
23600 720.53
23700 721.135
23800 719.114
23900 718.047
24000 720.006
24100 721.465
24200 722.953
24300 724.944
24400 726.101
24500 726.145
24600 727.348
24700 727.746
24800 727.059
24900 727.768
25000 730.215
25100 731.01
25200 730.452
25300 730.646
25400 727.219
25500 724.929
25600 725.156
25700 727.073
25800 728.102
25900 726.901
26000 727.469
26100 727.954
26200 727.294
26300 726.285
26400 725.792
26500 726.644
26600 726.886
26700 725.944
26800 726.024
26900 724.624
27000 723.941
27100 724.47
27200 724.869
27300 725.564
27400 727.486
27500 728.355
27600 728.349
27700 729.803
27800 729.228
27900 729.883
28000 731.327
28100 733.787
28200 737.356
28300 739.884
28400 739.832
28500 741.43
28600 744.505
28700 745.419
28800 745.677
28900 743.707
29000 740.373
29100 738.501
29200 738.451
29300 738.784
29400 738.263
29500 739.424
29600 740.702
29700 739.591
29800 737.94
29900 739.3
30000 740.792
30100 736.254
30200 731.514
30300 729.017
30400 727.996
30500 726.06
30600 722.533
30700 722.106
30800 720.963
30900 719.76
31000 719.551
31100 719.781
31200 720.844
31300 722.025
31400 723.991
31500 726.961
31600 729.834
31700 728.066
31800 725.72
31900 723.036
32000 723.122
32100 725.063
32200 726.231
32300 725.939
32400 726.156
32500 726.394
32600 725.279
32700 725.418
32800 726.92
32900 728.639
33000 729.295
33100 731.326
33200 732.214
33300 729.843
33400 727.635
33500 728.062
33600 729.82
33700 730.236
33800 728.376
33900 727.477
34000 729.554
34100 731.556
34200 732.128
34300 732.63
34400 735.758
34500 738.349
34600 740.248
34700 741.134
34800 740.466
34900 742.126
35000 743.221
35100 745.742
35200 747.037
35300 747.316
35400 745.146
35500 743.191
35600 743.558
35700 742.646
35800 741.827
35900 739.881
36000 738.141
36100 735.179
36200 734.631
36300 736.891
36400 739.381
36500 740.875
36600 742.725
36700 745.075
36800 747.44
