# Time-averaged data for fix msd_out
# TimeStep c_msd[4]
0 0
100 0.292424
200 0.359164
300 0.554298
400 0.601443
500 0.691715
600 0.757338
700 0.867883
800 0.966789
900 1.04339
1000 1.18036
1100 1.21466
1200 1.35043
1300 1.41681
1400 1.51689
1500 1.63262
1600 1.77535
1700 1.92454
1800 2.06297
1900 2.22397
2000 2.42645
2100 2.69508
2200 3.00359
2300 3.37794
2400 3.71889
2500 4.12803
2600 4.47633
2700 4.87457
2800 5.27787
2900 5.74543
3000 6.18437
3100 6.65836
3200 7.11938
3300 7.69099
3400 8.33659
3500 8.99556
3600 9.7382
3700 10.4662
3800 11.3529
3900 12.3272
4000 13.222
4100 14.1053
4200 15.0935
4300 16.193
4400 17.3748
4500 18.4224
4600 19.5152
4700 20.7288
4800 22.0691
4900 23.5925
5000 25.0733
5100 26.652
5200 28.4564
5300 30.4711
5400 32.4467
5500 34.5554
5600 36.7292
5700 39.194
5800 41.9545
5900 44.6643
6000 47.4239
6100 50.3948
6200 53.6146
6300 56.8581
6400 59.9543
6500 63.1662
6600 66.8146
6700 70.7049
6800 74.5684
6900 78.452
7000 82.4205
7100 86.6058
7200 90.9812
7300 95.1673
7400 98.9205
7500 102.538
7600 106.616
7700 111.161
7800 116.188
7900 121.193
8000 126.026
8100 130.854
8200 135.862
8300 141.081
8400 146.379
8500 151.95
8600 157.901
8700 163.962
8800 169.611
8900 174.737
9000 180.32
9100 186.352
9200 192.094
9300 197.258
9400 202.647
9500 208.498
9600 214.753
9700 221.053
9800 226.904
9900 232.818
10000 239.034
10100 245.528
10200 252.369
10300 259.361
10400 266.458
10500 272.982
10600 278.817
10700 285.111
10800 292.296
10900 299.566
11000 306.534
11100 313.057
11200 319.894
11300 326.25
11400 332.631
11500 338.822
11600 344.832
11700 350.34
11800 356.353
11900 362.174
12000 368.361
12100 374.796
12200 381.133
12300 386.664
12400 391.945
12500 398.018
12600 404.513
12700 410.632
12800 417.121
12900 424.154
13000 431.326
13100 438.092
13200 444.544
13300 451.895
13400 458.632
13500 464.867
13600 470.587
13700 476.875
13800 483.84
13900 491.053
14000 497.974
14100 504.184
14200 510.664
14300 517.185
14400 523.352
14500 529.246
14600 535.465
14700 541.383
14800 547.407
14900 554.148
15000 560.417
15100 565.559
15200 571.94
15300 578.193
15400 583.71
15500 590.394
15600 597.1
15700 604.35
15800 612.129
15900 619.178
16000 627.031
16100 634.856
16200 642.245
16300 649.321
16400 656.266
16500 664.684
16600 673.312
16700 680.949
16800 689.078
16900 697.655
17000 707
17100 713.663
17200 717.011
17300 719.104
17400 719.669
17500 718.811
17600 718.621
17700 718.975
17800 722.596
17900 725.368
18000 723.949
18100 722.226
18200 721.285
18300 721.868
18400 723.662
18500 724.15
18600 725.129
18700 725.278
18800 724.898
18900 722.844
19000 722.743
19100 721.794
19200 722.283
19300 725.21
19400 728.146
19500 729.969
19600 733.024
19700 736.922
19800 736.52
19900 736.444
20000 737.472
20100 738.683
20200 739.986
20300 740.555
20400 744.063
20500 746.898
20600 750.468
20700 751.769
20800 753.223
20900 755.329
21000 757.242
21100 756.637
21200 757.102
21300 757.124
21400 755.63
21500 756.754
21600 755.956
21700 754.447
21800 755.291
21900 755.565
22000 756.59
22100 755.536
22200 756.645
22300 756.696
22400 756.422
22500 758.076
22600 756.838
22700 758.058
22800 758.803
22900 758.119
23000 758.364
23100 756.793
23200 755.589
23300 757.504
23400 758.228
23500 759.798
23600 759.645
23700 758.24
23800 757.192
23900 757.931
24000 758.205
24100 758.482
24200 758.498
24300 759.012
24400 759.034
24500 758.349
24600 760.344
24700 760.463
24800 761.491
24900 761.547
25000 761.293
25100 761.583
25200 762.267
25300 763.04
25400 761.054
25500 762.16
25600 761.551
25700 761.239
25800 759.449
25900 758.604
26000 759.02
26100 760.08
26200 761.837
26300 760.774
26400 760.214
26500 761.439
26600 762.258
26700 762.558
26800 762.789
26900 762.194
27000 760.257
27100 760.47
27200 760.064
27300 761.623
27400 762.285
27500 762.79
27600 763.357
27700 763.695
27800 763.573
27900 763.345
28000 763.107
28100 764.914
28200 766.463
28300 766.481
28400 764.869
28500 762.72
28600 762.905
28700 761.892
28800 762.591
28900 762.621
29000 761.525
29100 761.551
29200 762.933
29300 764.932
29400 766.767
29500 766.704
29600 765.6
29700 764.265
29800 763.84
29900 764.553
30000 765.495
30100 764.967
30200 765.464
30300 766.759
30400 767.124
30500 766.766
30600 764.326
30700 763.394
30800 762.556
30900 761.785
31000 763.689
31100 762.752
31200 763.349
31300 764.15
31400 764.588
31500 764.913
31600 764.9
31700 765.276
31800 764.551
31900 764.9
32000 764.727
32100 766.776
32200 768.092
32300 768.176
32400 767.113
32500 766.666
32600 766.524
32700 767.598
32800 768.958
32900 767.663
33000 767.047
33100 766.185
33200 767.49
33300 768.922
33400 770.058
33500 770.35
33600 770.329
33700 769.647
33800 770.392
33900 772.011
34000 773.139
34100 772.847
34200 771.634
34300 770.766
34400 769.543
34500 768.854
34600 766.961
34700 765.137
34800 763.7
34900 763.834
35000 766.604
35100 768.179
35200 768.088
35300 767.702
35400 768.914
35500 767.879
35600 767.979
35700 767.935
35800 769.959
35900 771.437
36000 770.355
36100 769.551
36200 769.614
36300 769.052
36400 768.83
36500 768.908
36600 768.786
36700 769.395
36800 769.524
36900 770.306
37000 771.334
37100 771.345
37200 769.382
37300 768.086
37400 769.584
37500 770.451
37600 769.255
37700 769.255
37800 768.943
37900 770.227
38000 770.257
38100 769.065
38200 767.941
38300 768.479
38400 769.766
38500 769.424
38600 769.953
38700 771.059
38800 773.21
38900 772.883
39000 771.645
39100 770.788
39200 770.752
39300 771.187
39400 771.622
39500 771.753
39600 772.986
39700 773.381
39800 772.81
39900 773.347
40000 775.297
40100 775.864
40200 775.203
40300 774.042
40400 773.582
40500 772.491
40600 773.19
40700 775.716
40800 777.214
40900 778.69
41000 776.921
41100 774.858
41200 774.164
41300 774.434
41400 775.341
41500 775.004
41600 775.039
41700 775.934
41800 777.257
41900 774.648
42000 772.834
42100 773.114
42200 772.54
42300 775.067
42400 777.082
42500 776.161
42600 774.766
42700 775.747
42800 774.172
42900 773.071
43000 772.07
43100 771.561
43200 772.28
43300 771.418
43400 773.012
43500 772.216
43600 770.485
43700 770.289
43800 770.843
43900 771.254
44000 771.019
44100 770.53
44200 770.733
44300 769.256
44400 767.878
44500 767.929
44600 770.371
44700 771.602
44800 772.587
44900 772.144
45000 771.847
45100 771.955
45200 771.382
45300 771.241
45400 771.022
45500 770.5
45600 771.707
45700 770.237
45800 769.164
45900 769.24
46000 768.501
46100 767.485
46200 766.278
46300 765.854
