# Time-averaged data for fix msd_out
# TimeStep c_msd[4]
0 0
100 0.367444
200 0.440856
300 0.724048
400 0.790844
500 0.949028
600 1.06988
700 1.21754
800 1.38722
900 1.52771
1000 1.65851
1100 1.80305
1200 2.00756
1300 2.31373
1400 2.55065
1500 2.81867
1600 3.11528
1700 3.47828
1800 3.8104
1900 4.18632
2000 4.5485
2100 4.99828
2200 5.57389
2300 6.14351
2400 6.74227
2500 7.4047
2600 8.14785
2700 8.98201
2800 9.91295
2900 10.8416
3000 11.9062
3100 13.0106
3200 14.3182
3300 15.7068
3400 17.0613
3500 18.5123
3600 20.1316
3700 21.8047
3800 23.3595
3900 24.8548
4000 26.3675
4100 28.1999
4200 30.2372
4300 32.2173
4400 34.2249
4500 36.2978
4600 38.9025
4700 41.9558
4800 45.0504
4900 48.2786
5000 51.7546
5100 55.5192
5200 59.7002
5300 63.6987
5400 67.5354
5500 71.83
5600 76.688
5700 81.8501
5800 86.5888
5900 91.5015
6000 96.7766
6100 102.399
6200 108.218
6300 113.765
6400 119.651
6500 126.318
6600 133.144
6700 139.811
6800 146.854
6900 154.498
7000 163.035
7100 171.172
7200 179.213
7300 187.488
7400 196.279
7500 205.109
7600 213.644
7700 222.564
7800 232.457
7900 242.487
8000 252.413
8100 262.259
8200 272.363
8300 282.675
8400 292.979
8500 303.307
8600 313.475
8700 323.266
8800 333.047
8900 343.037
9000 353.256
9100 363.747
9200 374.213
9300 384.023
9400 393.709
9500 403.981
9600 414.707
9700 424.974
9800 434.812
9900 443.874
10000 453.416
10100 463.953
10200 474.094
10300 483.929
10400 494.312
10500 504.329
10600 513.385
10700 522.86
10800 532.203
10900 541.581
11000 550.282
11100 559.242
11200 568.226
11300 576.991
11400 584.894
11500 594.397
11600 604.923
11700 614.987
11800 625.138
11900 633.863
12000 642.527
12100 651.451
12200 661.199
12300 670.651
12400 678.769
12500 686.671
12600 693.497
12700 699.354
12800 704.134
12900 706.503
13000 708.154
13100 709.957
13200 711.958
13300 714.438
13400 716.29
13500 716.162
13600 715.562
13700 718.092
13800 721.232
13900 725.868
14000 729.574
14100 733.619
14200 735.955
14300 736.232
14400 736.522
14500 737.115
14600 736.432
14700 735.203
14800 734.309
14900 736.325
15000 737.097
15100 738.392
15200 739.47
15300 741.509
15400 741.866
15500 743.903
15600 746.437
15700 750.553
15800 753.54
15900 754.891
16000 754.926
16100 755.276
16200 754.839
16300 753.278
16400 752.938
16500 752.427
16600 753.202
16700 753.237
16800 750.434
16900 749.278
17000 750.509
17100 751.689
17200 753.769
17300 752.815
17400 753.273
17500 752.155
17600 749.942
17700 750.994
17800 754.035
17900 754.954
18000 755.548
18100 753.704
18200 751.746
18300 751.013
18400 750.96
18500 749.374
18600 747.756
18700 745.338
18800 745.44
18900 747.225
19000 747.817
19100 748.958
19200 749
19300 749.231
19400 749.433
19500 749.805
19600 750.465
19700 751.844
19800 754.93
19900 756.001
20000 757.173
20100 757.127
20200 756.555
20300 757.441
20400 756.947
20500 757.827
20600 759.611
20700 760.816
20800 761.812
20900 761.098
21000 760.444
21100 760.056
21200 757.824
21300 755.195
21400 754.678
21500 754.003
21600 754.371
21700 753.574
21800 754.452
21900 756.357
22000 756.719
22100 757.566
22200 758.91
22300 757.905
22400 756.945
22500 756.29
22600 756.137
22700 755.168
22800 753.696
22900 751.581
23000 751.339
23100 750.698
23200 751.534
23300 752.725
23400 752.939
23500 753.052
23600 753.223
23700 753.448
23800 755.798
23900 758.845
24000 760.042
24100 760.204
24200 760.342
24300 758.93
24400 759.609
24500 758.256
24600 758.36
24700 757.711
24800 757.43
24900 757.365
25000 757.264
25100 757.173
25200 757.313
25300 756.053
25400 755.507
25500 756.891
25600 755.578
25700 754.863
25800 756.9
25900 757.619
26000 758.418
26100 758.623
26200 759.938
26300 759.591
26400 756.57
26500 755.979
26600 757.683
26700 756.195
26800 755.24
26900 755.391
27000 754.644
27100 754.283
27200 755.477
27300 756.865
27400 758.861
27500 758.88
27600 759.589
27700 759.614
27800 758.674
27900 758.727
28000 756.698
28100 755.594
28200 755.261
28300 753.849
28400 752.767
28500 753.984
28600 756.236
28700 758.871
28800 758.607
28900 756.852
29000 754.378
29100 752.828
29200 753.92
29300 755.44
29400 756.097
29500 757.565
29600 760.969
29700 763.532
29800 762.849
29900 761.401
30000 760.978
30100 761.328
30200 762.098
30300 764.621
30400 765.098
30500 763.275
30600 763.237
30700 764.232
30800 764.284
30900 764.063
31000 764.394
31100 764.632
31200 765.052
31300 766.417
31400 767.432
31500 766.505
31600 765.611
31700 764.792
31800 762.471
31900 761.522
32000 764.037
32100 766.857
32200 766.215
32300 765.555
32400 765.828
32500 764.982
32600 764.483
32700 765.099
32800 766.139
32900 766.634
33000 768.44
33100 769.633
33200 770.43
33300 770.753
33400 768.768
33500 767.046
33600 767.631
33700 769.363
33800 769.933
33900 770.806
34000 770.314
34100 769.892
34200 770.609
34300 771.66
34400 770.791
34500 769.289
34600 768.918
34700 768
34800 765.862
34900 765.413
35000 767.015
35100 768.409
35200 767.711
35300 765.58
35400 763.548
35500 763.015
35600 760.86
35700 759.987
35800 760.704
35900 760.172
36000 761
36100 762.53
36200 765.689
36300 765.432
36400 766.907
36500 768.495
36600 770.329
36700 771.019
36800 769.956
36900 769.796
37000 770.267
37100 770.924
37200 772.116
37300 771.062
37400 769.807
37500 770.87
37600 772.517
37700 772.577
37800 774.606
37900 774.606
38000 775.485
38100 774.91
38200 774.127
38300 774.386
38400 773.167
38500 772.466
38600 773.539
38700 773.535
38800 773.623
38900 773.042
39000 773.71
39100 773.974
39200 774.645
39300 775.232
39400 775.681
39500 773.734
39600 773.182
39700 773.772
39800 774.883
39900 775.875
40000 774.835
40100 775.117
40200 775.121
40300 775.767
40400 777.379
40500 776.03
40600 773.704
40700 772.62
40800 771.136
40900 770.018
41000 769.594
41100 769.011
41200 768.269
41300 768.915
41400 769.4
41500 769.603
41600 769.441
41700 768.491
41800 768.403
41900 767.523
42000 767.336
42100 767.271
42200 766.758
42300 764.752
42400 764.254
42500 762.971
42600 760.787
42700 760.594
42800 759.22
42900 759.223
43000 761.031
43100 759.322
43200 760.626
43300 761.861
43400 762.43
43500 763.081
43600 764.489
43700 762.612
43800 763.112
43900 763.288
44000 764.566
44100 766.668
44200 766.143
44300 764.793
44400 765.1
44500 764.511
44600 764.82
44700 763.103
44800 764.583
44900 765.529
45000 765.167
45100 766.096
45200 768.037
45300 769.523
45400 768.653
45500 768.18
45600 769.093
45700 772.013
45800 772.375
45900 770.819
46000 767.135
46100 767.754
46200 769.427
46300 769.659
46400 771.167
46500 772.456
46600 772.254
46700 770.511
46800 771.471
46900 770.677
47000 769.305
47100 768.664
47200 769.493
47300 769.227
47400 767.717
47500 766.504
47600 766.505
47700 765.293
47800 767.58
47900 766.543
48000 767.956
48100 768.274
48200 767.241
48300 767.785
48400 769.406
48500 768.897
48600 768.764
48700 769.197
48800 768.587
48900 767.644
49000 765.814
49100 764.211
49200 766.731
49300 768.769
49400 767.886
49500 768.505
49600 770.164
