# Time-averaged data for fix msd_out
# TimeStep c_msd[4]
0 0
100 0.352596
200 0.426307
300 0.667885
400 0.744599
500 0.868235
600 0.969815
700 1.10345
800 1.22308
900 1.35565
1000 1.46685
1100 1.73412
1200 2.13499
1300 2.50597
1400 3.05609
1500 3.61752
1600 4.264
1700 4.93579
1800 5.77672
1900 6.83164
2000 8.13668
2100 9.39788
2200 10.7655
2300 12.2961
2400 14.0759
2500 16.0522
2600 18.1821
2700 20.3495
2800 22.673
2900 25.5701
3000 28.7679
3100 32.1341
3200 35.6038
3300 38.8768
3400 42.0489
3500 45.8263
3600 50.1396
3700 54.4527
3800 58.6416
3900 62.842
4000 67.813
4100 73.3752
4200 78.4723
4300 83.3498
4400 88.6057
4500 93.8417
4600 99.5563
4700 106.084
4800 112.273
4900 117.958
5000 122.605
5100 127.364
5200 132.343
5300 138.297
5400 143.7
5500 148.846
5600 153.657
5700 158.239
5800 162.935
5900 168.667
6000 172.437
6100 175.773
6200 178.569
6300 180.788
6400 182.894
6500 184.212
6600 185.747
6700 187.339
6800 188.832
6900 191.566
7000 194.537
7100 196.829
7200 197.572
7300 199.355
7400 202.761
7500 205.157
7600 205.398
7700 204.822
7800 204.514
7900 202.547
8000 202.135
8100 202.977
8200 202.658
8300 203.037
8400 205.124
8500 206.525
8600 208.235
8700 209.646
8800 211.471
8900 211.96
9000 211.026
9100 209.415
9200 207.159
9300 204.754
9400 204.97
9500 205.689
9600 206.185
9700 206.889
9800 207.618
9900 208.592
10000 208.437
10100 207.473
10200 206.536
10300 205.686
10400 205.891
10500 205.584
10600 204.807
10700 204.545
10800 203.704
10900 202.6
11000 201.79
11100 201.293
11200 201.162
11300 199.671
11400 197.187
11500 194.244
11600 193.413
11700 193.333
11800 194.039
11900 194.854
12000 194.333
12100 193.537
12200 191.918
12300 191.857
12400 192.518
12500 192.753
12600 192.982
12700 193.926
12800 193.597
12900 194.08
13000 194.26
13100 194.732
13200 194.588
13300 193.308
13400 191.703
13500 191.309
13600 191.191
13700 190.093
13800 189.553
13900 189.206
14000 189.703
14100 190.951
14200 191.521
14300 191.837
14400 192.371
14500 192.934
14600 194.537
14700 193.505
14800 193.414
14900 193.487
15000 193.996
15100 194.808
15200 194.811
15300 195.36
15400 196.478
15500 197.254
15600 199.071
15700 199.712
15800 199.184
15900 198.227
16000 197.018
16100 197.969
16200 199.07
16300 198.425
16400 197.789
16500 198.256
16600 197.419
16700 196.964
16800 196.194
16900 196.431
17000 197.457
17100 198.86
17200 199.759
17300 200.167
17400 201.174
17500 200.696
17600 199.61
17700 198.801
17800 199.124
17900 198.599
18000 198.106
18100 198.954
18200 200.879
18300 202.309
18400 203.691
18500 204.881
18600 204.687
18700 204.923
18800 203.631
18900 202.674
19000 202.505
19100 202.57
19200 203.773
19300 205.074
19400 206.802
19500 206.19
19600 206.222
19700 207.049
19800 206.944
19900 206.465
20000 204.998
20100 203.43
20200 202.457
20300 203.602
20400 203.795
20500 203.448
20600 203.364
20700 203.578
20800 204.96
20900 206.242
21000 207.671
21100 208.866
21200 209.653
21300 209.5
21400 208.425
21500 207.433
21600 206.896
21700 205.728
21800 205.413
21900 205.66
22000 205.777
22100 205.141
22200 203.974
22300 203.189
22400 203.161
22500 204.274
22600 204.664
22700 204.357
22800 205.523
22900 206.424
23000 208.165
23100 209.164
23200 209.937
23300 210.588
23400 211.38
23500 211.452
23600 212.158
23700 213.008
23800 213.085
23900 212.189
24000 212.532
24100 213.735
24200 215.2
24300 218.164
24400 219.607
24500 220.703
24600 221.801
24700 222.003
24800 221.398
24900 222.009
25000 222.306
25100 220.792
25200 220.006
25300 219.632
25400 220.181
25500 219.019
25600 218.559
25700 217.508
25800 215.413
25900 214.356
26000 214.371
26100 213.354
26200 212.824
26300 212.961
26400 211.488
26500 210.486
26600 209.748
26700 209.199
26800 207.433
26900 206.08
27000 205.818
27100 206.692
27200 205.578
27300 205.571
27400 205.407
27500 204.763
27600 204.624
27700 205.481
27800 205.756
27900 205.211
28000 205.413
28100 204.867
28200 204.851
28300 206.291
28400 206.626
28500 206.177
28600 206.57
28700 205.915
28800 203.805
28900 202.37
29000 200.522
29100 199.828
29200 196.787
29300 194.052
29400 192.242
29500 191.541
29600 190.639
29700 189.327
29800 188.788
29900 187.812
30000 187.271
30100 187.171
30200 187.63
30300 188.181
30400 189.784
30500 190.727
30600 191.867
30700 193.123
30800 194.474
30900 194.954
31000 195.085
31100 194.59
31200 195.407
31300 197.379
31400 197.902
31500 198.278
31600 199.5
31700 200.222
31800 198.415
31900 196.579
32000 194.726
32100 192.891
32200 190.8
32300 188.014
32400 186.775
32500 184.626
32600 183.091
32700 181.471
32800 180.452
32900 178.932
33000 177.31
33100 176.78
33200 177.045
33300 177.474
33400 178.616
33500 180.267
33600 182.151
33700 183.94
33800 185.157
33900 185.599
34000 186.172
34100 187.973
34200 190.178
34300 192.445
34400 194.158
34500 195.071
34600 196.463
34700 198.177
34800 198.757
34900 199.269
35000 200.775
35100 203.552
35200 205.185
35300 206.859
35400 208.763
35500 209.888
35600 211.46
35700 211.223
35800 211.762
35900 211.808
36000 211.326
36100 211.278
36200 210.982
36300 211.496
36400 212.87
36500 215.519
36600 218.231
36700 219.902
36800 221.332
36900 222.445
37000 223.332
37100 224.136
37200 225.348
37300 227.079
37400 226.912
37500 226.127
37600 225.24
37700 223.24
37800 221.183
37900 218.655
38000 215.789
38100 212.923
38200 211.45
38300 209.831
38400 209.49
38500 209.315
38600 209.602
38700 210.286
38800 209.425
38900 210.339
39000 212.896
39100 215.703
39200 216.37
39300 216.646
39400 217.352
39500 218.15
39600 216.782
39700 214.849
39800 213.222
39900 212.593
40000 210.323
40100 208.179
40200 207.966
40300 209.015
40400 211.334
40500 213.41
40600 215.927
40700 216.052
40800 216.438
40900 216.547
41000 215.915
41100 214.358
41200 214.084
41300 214.394
41400 214.141
41500 216.488
41600 217.762
41700 217.009
41800 215.776
41900 216.038
42000 217.152
42100 217.068
42200 219.376
42300 220.884
42400 221.717
42500 222.023
42600 221.507
42700 220.145
42800 219.556
42900 218.806
43000 218.876
43100 218.693
43200 220.509
43300 221.549
43400 221.339
43500 219.96
43600 220.16
43700 222.592
43800 224.015
43900 223.919
44000 223.168
44100 222.494
44200 220.892
44300 221.036
44400 221.9
44500 223.124
44600 224.623
44700 226.142
44800 227.629
44900 229.724
45000 230.846
45100 230.907
45200 230.227
45300 229.512
45400 227.834
45500 226.848
45600 226.185
45700 226.053
45800 226.205
45900 226.933
46000 225.975
46100 224.984
46200 223.168
46300 223.37
46400 222.414
46500 221.425
46600 220.343
46700 219.358
46800 220.214
46900 219.689
47000 218.224
47100 215.934
47200 214.322
47300 212.976
47400 212.674
47500 212.856
47600 212.68
47700 212.761
47800 212.199
47900 211.278
48000 210.735
48100 210.635
48200 211.214
48300 212.057
48400 212.66
48500 212.4
48600 212.134
48700 211.532
48800 210.584
48900 211.618
49000 213.147
49100 213.862
49200 214.015
49300 214.414
49400 215.643
49500 214.748
49600 213.494
49700 211.433
49800 211.555
49900 210.7
50000 209.698
50100 210.131
50200 213.064
50300 214.074
50400 214.64
50500 215.447
50600 216.313
50700 217.436
50800 218.631
50900 219.169
51000 219.214
51100 218.379
51200 218.86
51300 220.531
51400 223.392
51500 225.94
51600 226.398
51700 225.066
51800 224.251
51900 222.478
52000 220.124
52100 218.548
52200 218.779
52300 219.594
52400 220.875
52500 220.602
52600 219.627
52700 220.166
52800 221.874
52900 221.384
53000 221.038
53100 221.512
53200 220.531
53300 217.993
53400 215.632
53500 212.975
53600 211.946
53700 210.909
53800 208.739
53900 207.985
54000 208.843
54100 209.522
54200 210.799
54300 211.207
54400 211.445
54500 211.912
54600 212.574
54700 212.966
54800 214.103
54900 214.296
55000 213.754
55100 212.934
55200 214.774
55300 215.18
55400 215.194
55500 215.931
55600 216.907
55700 217.456
55800 217.843
55900 218.822
56000 218.375
56100 218.004
56200 219.762
56300 220.265
56400 221.551
56500 222.782
56600 223.082
56700 224.82
56800 225.963
56900 227.051
57000 227.893
57100 227.954
57200 228.033
57300 227.387
57400 225.66
57500 224.458
57600 225.06
57700 224.676
57800 224.459
57900 224.393
58000 224.312
58100 224.314
58200 225.519
58300 227.477
58400 228.411
58500 228.187
58600 228.662
58700 228.824
58800 227.599
58900 225.476
59000 223.634
59100 222.442
59200 221.446
59300 220.346
59400 220.315
59500 222.211
59600 223.012
59700 223.766
59800 223.874
59900 223.615
60000 222.753
60100 221.109
60200 219.94
60300 220.435
60400 220.152
60500 219.612
60600 218.395
60700 216.79
60800 215.431
60900 213.804
61000 212.761
61100 212.994
61200 213.018
61300 212.895
61400 214.057
61500 215.855
61600 216.746
61700 217.107
61800 217.071
61900 218.934
62000 220.834
62100 221.503
62200 220.487
62300 219.386
62400 218.558
62500 217.517
62600 217.105
62700 216.776
62800 215.476
62900 214.612
63000 214.268
63100 214.151
63200 215.223
63300 216.658
63400 217.239
63500 217.626
63600 215.853
63700 214.759
63800 212.678
63900 210.843
64000 209.798
64100 209.107
64200 207.942
64300 206.658
64400 206.834
64500 205.671
64600 204.653
64700 206.259
64800 206.459
64900 206.936
65000 206.83
65100 206.593
65200 205.839
65300 205.409
65400 205.106
65500 204.658
65600 204.378
65700 204.34
65800 205.086
65900 206.006
66000 205.706
66100 205.178
66200 204.656
66300 204.027
66400 205.557
66500 205.308
66600 204.949
66700 205.347
66800 205.198
66900 205.742
67000 206.558
67100 207.01
67200 205.652
67300 203.416
67400 200.723
67500 198.279
67600 196.983
67700 195.901
67800 197.209
67900 196.515
68000 196.525
68100 196.572
68200 195.264
68300 195.31
68400 194.969
68500 194.231
68600 193.999
68700 193.824
68800 192.847
68900 191.996
69000 190.554
69100 189.561
69200 187.838
69300 187.516
69400 187.101
69500 187.229
69600 188.75
69700 189.146
69800 187.89
69900 185.927
70000 185.23
70100 186.144
70200 186.937
70300 188.165
70400 189.884
70500 190.678
70600 192.677
70700 192.671
70800 192.511
70900 192.296
71000 190.808
71100 191.234
71200 190.837
71300 190.539
71400 191.706
71500 192.281
71600 191.478
71700 191.732
71800 192.663
71900 192.701
72000 192.751
72100 191.437
72200 191.349
72300 191.743
72400 190.451
72500 190.247
72600 190.843
72700 190.656
72800 192.331
72900 193.045
73000 192.997
73100 191.355
73200 190.833
73300 191.922
73400 192.228
73500 192.631
73600 192.825
73700 194.403
73800 195.915
73900 197.535
74000 198.965
74100 199.162
74200 200.2
74300 200.511
74400 201.442
74500 201.131
74600 202.068
74700 203.632
74800 205.329
74900 206.07
75000 207.087
75100 208.191
75200 209.653
75300 208.642
75400 207.977
75500 207.711
75600 207.027
75700 207.301
75800 205.72
75900 205.042
76000 205.177
76100 205.624
76200 205.488
76300 204.072
76400 202.46
76500 201.99
76600 202.591
76700 204.48
76800 206.301
76900 207.944
77000 209.171
77100 210.307
77200 211.423
77300 212.891
77400 213.066
77500 212.433
77600 212.15
77700 210.535
77800 209.254
77900 208.496
78000 208.867
78100 209.556
78200 210.919
78300 212.651
78400 214.765
78500 215.053
78600 215.15
78700 214.556
78800 214.24
78900 214.075
79000 215.123
79100 215.576
79200 218.241
79300 221.335
79400 224.271
79500 226.916
79600 229.992
79700 232.874
79800 235.145
79900 236.342
80000 236.228
80100 237.083
80200 237.775
80300 240.476
80400 242.535
80500 244.434
80600 246.032
80700 246.369
80800 246.666
80900 246.445
81000 246.8
81100 247.128
81200 246.094
81300 244.433
81400 243.155
81500 241.738
81600 240.792
81700 240.436
81800 240.489
81900 239.215
82000 237.844
82100 236.532
82200 234.794
82300 233.36
82400 230.291
82500 227.417
82600 226.163
82700 225.618
82800 225.139
82900 225.125
83000 225.439
83100 225.793
83200 226.343
83300 225.776
83400 225.258
83500 225.502
83600 223.453
83700 221.258
83800 217.988
83900 215.659
84000 213.701
84100 211.657
84200 209.318
84300 208.73
84400 207.523
84500 207.205
84600 207.283
84700 208.312
84800 210.1
84900 211.43
85000 211.823
85100 210.24
85200 209.096
85300 207.63
85400 205.97
85500 203.731
85600 201.796
85700 200.43
85800 200.996
85900 200.692
86000 201.093
86100 202.569
86200 203.569
86300 204.397
86400 205.368
86500 204.915
86600 204.871
86700 204.368
86800 202.612
86900 200.108
87000 198.663
87100 197.061
87200 194.672
87300 193.768
87400 193.82
87500 193.039
87600 191.73
87700 191.544
87800 190.632
87900 190.446
88000 189.414
88100 188.563
88200 187.719
88300 186.602
88400 186.559
88500 187.686
88600 187.039
88700 188.324
88800 189.733
88900 190.49
89000 189.684
89100 189.914
89200 191.314
89300 190.657
89400 189.9
89500 189.537
89600 190.113
89700 191.159
89800 191.476
89900 192.117
90000 192.551
90100 193.238
90200 194.145
90300 194.717
90400 195.557
90500 197.992
90600 199.132
90700 199.379
90800 200.017
90900 202.327
91000 204.664
91100 206.45
91200 207.286
91300 207.805
91400 207.946
91500 207.103
91600 205.943
91700 204.59
91800 203.912
91900 203.957
92000 203.624
92100 202.374
92200 201.219
92300 201.033
92400 200.854
92500 201.12
92600 200.123
92700 201.256
92800 200.087
92900 199.725
93000 199.706
93100 199.511
93200 199.719
93300 198.799
93400 197.305
93500 197.388
93600 198.632
93700 199.181
93800 197.668
93900 197.116
94000 196.69
94100 195.885
94200 194.938
94300 194.383
94400 194.258
94500 194.049
94600 191.836
94700 190.913
94800 190.464
94900 190.619
95000 190.947
95100 192.528
95200 194.431
95300 196.896
95400 197.383
95500 196.524
95600 195.915
95700 195.358
95800 194.524
95900 193.466
96000 193.061
96100 194.117
96200 196.325
96300 197.912
96400 198.558
96500 197.978
96600 197.466
96700 196.795
96800 196.206
96900 197.274
97000 198.096
97100 198.565
97200 198.266
97300 197.994
97400 198.027
97500 197.33
97600 197.609
97700 197.516
97800 197.06
97900 197.304
98000 196.711
98100 196.341
98200 196.427
98300 196.129
98400 195.272
98500 193.544
98600 190.814
98700 189.409
98800 188.828
98900 187.767
99000 187.154
99100 187.618
99200 187.803
99300 187.266
99400 185.596
99500 183.732
99600 182.375
99700 181.342
99800 182.138
99900 183.791
100000 185.542
