# Time-averaged data for fix msd_out
# TimeStep c_msd[4]
0 0
100 0.409195
200 0.501989
300 0.801921
400 0.934978
500 1.07244
600 1.24585
700 1.42963
800 1.56502
900 1.78513
1000 2.10062
1100 2.57676
1200 3.36652
1300 4.21677
1400 4.96094
1500 5.74564
1600 6.80233
1700 7.96685
1800 9.34325
1900 10.8246
2000 12.3631
2100 14.3032
2200 16.491
2300 18.8703
2400 21.3374
2500 24.1387
2600 27.4014
2700 31.0045
2800 34.4488
2900 37.9982
3000 42.0441
3100 46.6198
3200 51.5952
3300 56.2693
3400 61.1542
3500 66.5413
3600 72.812
3700 79.0372
3800 85.2421
3900 91.6931
4000 98.5693
4100 105.7
4200 113.12
4300 120.715
4400 128.41
4500 135.519
4600 142.919
4700 148.688
4800 153.762
4900 158.751
5000 163.289
5100 166.716
5200 169.763
5300 171.161
5400 171.274
5500 170.612
5600 170.483
5700 171.032
5800 172.304
5900 174.43
6000 175.609
6100 175.729
6200 176.171
6300 176.846
6400 177.046
6500 176.847
6600 175.76
6700 174.544
6800 172.656
6900 171.696
7000 171.252
7100 170.992
7200 170.2
7300 168.308
7400 166.583
7500 165.781
7600 165.071
7700 164.253
7800 163.876
7900 163.061
8000 162.149
8100 160.754
8200 159.677
8300 158.707
8400 158.478
8500 158.785
8600 159.308
8700 159.922
8800 159.992
8900 160.791
9000 163.326
9100 166.498
9200 168.913
9300 170.183
9400 172.23
9500 173.405
9600 173.463
9700 174.058
9800 173.541
9900 173.614
10000 174.002
10100 174.435
10200 176.818
10300 178.923
10400 179.864
10500 182.052
10600 184.154
10700 185.645
10800 184.372
10900 182.48
11000 180.58
11100 178.659
11200 176.768
11300 174.237
11400 171.39
11500 169.368
11600 167.943
11700 167.883
11800 169.25
11900 170.607
12000 168.907
12100 166.239
12200 164.885
12300 164.089
12400 163.586
12500 163.208
12600 162.055
12700 160.655
12800 158.883
12900 157.614
13000 156.71
13100 156.899
13200 156.538
13300 156.555
13400 156.882
13500 157.497
13600 157.049
13700 157.349
13800 157.675
13900 159.101
14000 160.853
14100 162.073
14200 163.153
14300 164.134
14400 165.047
14500 166.112
14600 166.309
14700 166.67
14800 166.714
14900 167.79
15000 169.55
15100 170.759
15200 171.243
15300 172.057
15400 173.447
15500 175.308
15600 175.745
15700 177.127
15800 178.668
15900 179.862
16000 180.863
16100 182.064
16200 182.09
16300 181.836
16400 181.341
16500 180.533
16600 180.313
16700 180.156
16800 180.927
16900 181.346
17000 181.978
17100 183.712
17200 185.775
17300 188.503
17400 190.896
17500 192.552
17600 193.091
17700 193.9
17800 194.854
17900 196.914
18000 198.607
18100 200.21
18200 201.877
18300 202.56
18400 203.362
18500 205.04
18600 205.919
18700 208.074
18800 210.527
18900 211.923
19000 212.975
19100 214.436
19200 214.503
19300 213.632
19400 213.007
19500 212.176
19600 211.301
19700 208.881
19800 206.761
19900 205.642
20000 206.27
20100 207.615
20200 209.155
20300 208.59
20400 207.138
20500 207.155
20600 208.212
20700 209.752
20800 212.186
20900 212.86
21000 214.363
21100 214.43
21200 213.816
21300 213.367
21400 213.09
21500 213.662
21600 213.876
21700 215.794
21800 217.953
21900 219.142
22000 220.435
22100 222.256
22200 222.909
22300 221.819
22400 222.166
22500 222.811
22600 224.533
22700 225.597
22800 226.621
22900 227.234
23000 230.277
23100 232.202
23200 232.685
23300 232.643
23400 232.618
23500 232.227
23600 232.686
23700 233.706
23800 234.963
23900 235.95
24000 235.502
24100 233.674
24200 231.204
24300 230.054
24400 229.666
24500 230.498
24600 230.892
24700 232.195
24800 233.95
24900 236.405
25000 237.163
25100 238.703
25200 239.625
25300 240.217
25400 239.063
25500 239.166
25600 239.743
25700 239.873
25800 237.928
25900 235.816
26000 233.95
26100 231.967
26200 228.637
26300 226.41
26400 227.166
26500 227.114
26600 228.484
26700 229.832
26800 232.377
26900 235.299
27000 236.874
27100 237.544
27200 237.884
27300 237.395
27400 238.359
27500 238.65
27600 238.293
27700 236.907
27800 235.013
27900 233.935
28000 233.433
28100 232.697
28200 233.099
28300 234.296
28400 233.424
28500 232.039
28600 229.908
28700 228.627
28800 226.425
28900 224.541
29000 223.485
29100 221.83
29200 220.336
29300 219.038
29400 217.371
29500 215.241
29600 213.022
29700 212.654
29800 212.371
29900 212.862
30000 213.817
30100 215.086
30200 215.244
30300 217.418
30400 220.281
30500 222.761
30600 223.785
30700 224.367
30800 224.767
30900 225.872
31000 228.43
31100 230.281
31200 231.201
31300 231.82
31400 232.459
31500 233.39
31600 233.993
31700 234.625
31800 234.369
31900 234.063
32000 234.672
32100 235.56
32200 235.738
32300 235.903
32400 235.88
32500 236.001
32600 236.039
32700 235.192
32800 234.764
32900 234.263
33000 233.691
33100 235.96
33200 238.138
33300 240.095
33400 241.826
33500 242.407
33600 242.426
33700 242.891
33800 243.664
33900 244.526
34000 244.696
34100 244.259
34200 244.291
34300 243.374
34400 243.234
34500 244.174
34600 245.6
34700 246.399
34800 246.561
34900 247.576
35000 249.198
35100 250.313
35200 250.364
35300 249.979
35400 249.438
35500 248.974
35600 249.218
35700 249.699
35800 250.527
35900 251.847
36000 253.084
36100 253.401
36200 253.455
36300 253.288
36400 253.33
36500 253.739
36600 253.924
36700 254.237
36800 254.695
36900 254.337
37000 254.287
37100 254.235
37200 253.264
37300 252.344
37400 252.132
37500 251.379
37600 250.856
37700 249.584
37800 247.913
37900 246.626
38000 245.033
38100 243.909
38200 242.599
38300 240.764
38400 239.517
38500 238.583
38600 237.562
38700 236.342
38800 235.262
38900 233.23
39000 231.693
39100 230.424
39200 228.33
39300 225.852
39400 224.608
39500 224.084
39600 220.835
39700 217.905
39800 215.314
39900 215.223
40000 215.085
40100 214.554
40200 215.044
40300 215.586
40400 217.901
40500 219.239
40600 219.301
40700 218.652
40800 218.659
40900 216.941
41000 214.821
41100 213.785
41200 214.05
41300 216.588
41400 219.04
41500 221.074
41600 221.397
41700 221.929
41800 221.938
41900 221.705
42000 222.301
42100 224.037
42200 225.893
42300 227.937
42400 229.022
42500 229.132
42600 228.534
42700 227.566
42800 225.836
42900 225.52
43000 226.855
43100 226.594
43200 226.291
43300 228.037
43400 229.258
43500 231.775
43600 233.343
43700 235.797
43800 238.596
43900 240.819
44000 242.511
44100 244.052
44200 246.302
44300 247.721
44400 247.808
44500 247.128
44600 246.764
44700 245.804
44800 244.573
44900 243.865
45000 244.04
45100 242.987
45200 240.416
45300 238.751
45400 237.062
45500 234.444
45600 232.195
45700 229.111
45800 227.575
45900 227.732
46000 227.399
46100 227.847
46200 227.055
46300 225.912
46400 224.104
46500 224.05
46600 224.039
46700 223.502
46800 222.783
46900 222.042
47000 222.9
47100 222.359
47200 222.638
47300 221.901
47400 219.595
47500 218.846
47600 217.88
47700 217.443
47800 217.398
47900 216.75
48000 215.137
48100 213.565
48200 211.854
48300 211.906
48400 213.066
48500 214.755
48600 215.974
48700 215.571
48800 214.865
48900 215.657
49000 216.926
49100 217.404
49200 216.898
49300 215.045
49400 214.484
49500 214.342
49600 214.026
49700 214.383
49800 216.14
49900 217.863
50000 217.575
50100 217.084
50200 216.952
50300 216.507
50400 216.041
50500 216.404
50600 217.738
50700 218.771
50800 219.229
50900 219.323
51000 221.372
51100 224.293
51200 227.28
51300 229.001
51400 229.878
51500 230.204
51600 229.91
51700 229.289
51800 229.213
51900 229.564
52000 229.169
52100 228.1
52200 226.988
52300 223.855
52400 221.981
52500 219.815
52600 218.023
52700 215.941
52800 214.283
52900 213.326
53000 213.321
53100 212.774
53200 213.091
53300 214.748
53400 215.662
53500 215.44
53600 215.551
53700 215.42
53800 215.257
53900 214.97
54000 215.314
54100 215.865
54200 217.118
54300 218.099
54400 217.962
54500 216.555
54600 214.105
54700 212.122
54800 210.157
54900 209.091
55000 207.897
55100 208.053
55200 209.662
55300 211.441
55400 211.265
55500 210.882
55600 210.615
55700 210.8
55800 209.361
55900 207.971
56000 208.294
56100 208.572
56200 208.651
56300 209.53
56400 210.488
56500 211.785
56600 213.978
56700 214.897
56800 214.652
56900 212.924
57000 212.042
57100 211.293
57200 211.106
57300 211.667
57400 212.072
57500 211.726
57600 210.758
57700 210.069
57800 209.947
57900 209.977
58000 210.871
58100 212.738
58200 215.329
58300 217.689
58400 220.217
58500 221.086
58600 219.941
58700 219.774
58800 220.462
58900 222.024
59000 222.185
59100 221.359
59200 219.889
59300 218.566
59400 218.279
59500 218.878
59600 219.507
59700 220.713
59800 221.113
59900 220.182
60000 218.99
60100 217.407
60200 217.51
60300 216.957
60400 215.493
60500 214.149
60600 212.399
60700 209.246
60800 207.878
60900 207.973
61000 208.741
61100 208.628
61200 210.628
61300 213.515
61400 217.051
61500 220.009
61600 222.411
61700 224.673
61800 227.08
61900 228.681
62000 227.719
62100 226.202
62200 225.284
62300 223.293
62400 221.155
62500 219.728
62600 218.364
62700 216.419
62800 215.528
62900 213.063
63000 210.602
63100 207.999
63200 206.411
