# Time-averaged data for fix msd_out
# TimeStep c_msd[4]
0 0
100 0.381194
200 0.695929
300 0.977395
400 0.993979
500 1.2413
600 1.28319
700 1.38899
800 1.36012
900 1.55268
1000 1.88634
1100 2.62098
1200 3.5934
1300 4.89141
1400 6.22591
1500 7.56811
1600 8.8923
1700 10.7691
1800 13.3545
1900 16.1629
2000 18.546
2100 21.0183
2200 23.9848
2300 27.0593
2400 29.6771
2500 31.8199
2600 33.9626
2700 35.9923
2800 38.2537
2900 40.9349
3000 43.2935
3100 44.325
3200 45.1171
3300 45.5353
3400 46.4084
3500 46.5595
3600 46.4111
3700 46.4516
3800 46.8771
3900 47.3437
4000 47.8643
4100 47.9708
4200 47.8354
4300 46.9733
4400 46.1971
4500 45.4954
4600 44.5684
4700 43.2047
4800 42.2982
4900 41.5875
5000 41.0872
5100 41.0559
5200 41.2884
5300 41.2963
5400 41.8576
5500 42.3139
5600 43.6471
5700 44.3783
5800 45.7159
5900 47.0673
6000 48.2152
6100 49.0555
6200 50.3806
6300 51.5676
6400 52.3632
6500 53.154
6600 53.8565
6700 53.8668
6800 53.9334
6900 54.1753
7000 53.95
7100 53.218
7200 52.7145
7300 51.8994
7400 51.152
7500 50.3324
7600 48.8793
7700 46.8144
7800 44.3157
7900 42.163
8000 40.2732
8100 38.2386
8200 37.1964
8300 36.4415
8400 35.6443
8500 34.599
8600 33.3545
8700 32.9022
8800 32.6226
8900 32.7486
9000 32.5846
9100 32.1965
9200 31.8189
9300 31.6422
9400 31.3342
9500 29.8406
9600 28.9382
9700 28.6688
9800 28.3172
9900 28.0041
10000 27.8847
10100 28.0403
10200 28.1937
10300 28.448
10400 29.191
10500 30.2661
10600 30.294
10700 30.7534
10800 31.6788
10900 32.2761
11000 32.7658
11100 33.7092
11200 34.1026
11300 34.1931
11400 34.6774
11500 34.5365
11600 34.3145
11700 34.0952
11800 34.0921
11900 33.346
12000 33.0172
12100 32.5961
12200 32.5596
12300 32.2294
12400 32.0094
12500 31.14
12600 30.2237
12700 29.7142
12800 28.4359
12900 28.3758
13000 28.7225
13100 29.6396
13200 30.4253
13300 30.8993
13400 30.0847
13500 30.1749
13600 29.1428
13700 27.9062
13800 27.2386
13900 26.738
14000 26.4903
14100 26.6506
14200 26.096
14300 24.8466
14400 24.0729
14500 23.6793
14600 22.6916
14700 22.5949
14800 22.1738
14900 22.0744
15000 21.7595
15100 21.7633
15200 22.1084
15300 22.7151
15400 23.3954
15500 24.0586
15600 24.4304
15700 24.6945
15800 24.9889
15900 25.6266
16000 26.7081
16100 28.6756
16200 29.896
16300 30.7631
16400 31.7453
16500 32.2446
16600 33.0051
16700 32.93
16800 32.5508
16900 32.1165
17000 31.9113
17100 31.7244
17200 31.3445
17300 31.7747
17400 32.0974
17500 32.3135
17600 32.3946
17700 32.7634
17800 33.2616
17900 33.5622
18000 34.5439
18100 35.0806
18200 35.0035
18300 36.0818
18400 36.4096
18500 37.6171
18600 38.3864
18700 39.6468
18800 40.4589
18900 41.1367
19000 41.2041
19100 41.2841
19200 41.7156
19300 41.1605
19400 39.6168
19500 38.5611
19600 38.2079
19700 37.9763
19800 37.4023
19900 36.4037
20000 35.4504
20100 34.7196
20200 33.6282
20300 31.7699
20400 30.4618
20500 29.2397
20600 28.8789
20700 28.2968
20800 27.5251
20900 26.5671
21000 25.7786
21100 25.167
21200 24.9542
21300 25.0027
21400 25.3345
21500 25.3141
21600 25.2992
21700 25.4029
21800 26.183
21900 27.397
22000 28.5047
22100 28.4512
22200 27.9399
22300 28.1386
22400 28.5069
22500 28.6616
22600 28.654
22700 28.9085
22800 29.7005
22900 29.587
23000 29.0472
23100 28.7115
23200 28.5053
23300 28.5786
23400 28.2684
23500 28.1093
23600 28.0687
23700 27.3965
23800 27.2407
23900 27.4023
24000 27.4572
24100 28.4897
24200 29.4559
24300 29.9092
24400 29.9989
24500 29.343
24600 29.1387
24700 29.292
24800 29.2346
24900 29.8641
25000 30.6092
25100 31.4037
25200 32.0493
25300 32.9368
25400 33.7523
25500 34.7092
25600 36.0665
25700 37.6628
25800 39.2725
25900 40.8995
26000 42.2504
26100 43.2644
26200 43.208
26300 42.6232
26400 42.4799
26500 41.9198
26600 41.2943
26700 40.0126
26800 38.9488
26900 38.1993
27000 37.4725
27100 36.5495
27200 35.5935
27300 34.3346
27400 33.0786
27500 31.948
27600 30.9728
27700 31.0751
27800 31.0602
27900 31.0371
28000 31.1014
28100 31.6371
28200 31.4924
28300 32.0673
28400 31.7747
28500 30.9219
28600 30.7901
28700 30.846
28800 29.9487
28900 29.5108
29000 29.0203
29100 27.7358
29200 26.8723
29300 27.0198
29400 27.3564
29500 26.9325
29600 27.0933
29700 27.6818
29800 27.9583
29900 28.3823
30000 28.2606
30100 27.6026
30200 27.1396
30300 26.7939
30400 26.2918
30500 26.3643
30600 26.5554
30700 26.7376
30800 26.9735
30900 26.6712
31000 27.153
31100 27.3034
31200 27.7471
31300 28.1922
31400 27.789
31500 27.5865
31600 27.8412
31700 27.4982
31800 27.775
31900 28.5878
32000 29.3592
32100 29.3588
32200 28.651
32300 28.4522
32400 28.2365
32500 28.5367
32600 28.8567
32700 29.4125
32800 30.0659
32900 30.7643
33000 31.4312
33100 32.6291
33200 33.1047
33300 33.5153
33400 34.0283
33500 34.5747
33600 35.1062
33700 35.4548
33800 35.3816
33900 34.91
34000 34.5127
34100 34.3096
34200 34.4274
34300 34.5545
34400 34.7387
34500 34.9911
34600 36.1301
34700 37.1225
34800 38.9215
34900 40.5269
35000 41.6998
35100 42.6447
35200 43.3577
35300 43.5096
35400 43.6529
35500 44.083
35600 44.2234
35700 44.2639
35800 44.1499
35900 43.9602
36000 43.1037
36100 42.4213
36200 42.5218
36300 42.4831
36400 42.786
36500 43.5235
36600 44.7209
36700 45.2048
36800 44.8583
36900 43.9866
37000 42.4537
37100 40.3184
37200 39.3901
37300 40.0659
37400 41.5815
37500 42.1873
37600 42.4925
37700 42.5858
37800 43.319
37900 43.6324
38000 45.7013
38100 48.4419
38200 50.9885
38300 52.9863
38400 55.118
38500 57.1212
38600 58.8371
38700 60.2503
38800 61.4311
38900 62.3964
39000 63.2413
39100 63.7127
39200 63.5317
39300 63.1412
39400 62.4398
39500 61.7801
39600 60.9819
39700 60.4033
39800 59.5676
39900 58.1172
40000 56.4338
40100 54.0323
40200 52.5321
40300 51.2169
40400 49.9862
40500 48.6934
40600 48.3238
40700 47.9206
40800 47.4776
40900 46.6563
41000 45.3095
41100 45.9005
41200 46.562
41300 46.2114
41400 45.7596
41500 44.7154
41600 42.9478
41700 42.5042
41800 41.5342
41900 40.6976
42000 39.5925
42100 39.7941
42200 38.969
42300 38.1833
42400 37.2816
42500 37.1188
42600 36.7352
42700 36.5506
42800 36.1654
42900 36.2778
43000 36.4114
43100 36.6745
43200 35.9208
43300 35.1659
43400 34.3806
43500 34.2142
43600 34.2049
43700 34.1823
43800 33.6998
43900 33.6987
44000 33.8023
44100 34.4412
44200 34.7093
44300 35.0087
44400 34.6381
44500 33.6675
44600 33.1403
44700 33.1997
44800 33.3577
44900 32.9205
45000 32.3496
45100 32.3624
45200 31.2944
45300 30.2331
45400 29.7306
45500 29.7636
45600 29.4422
45700 29.3261
45800 28.9292
45900 29.1146
46000 29.2712
46100 29.3319
46200 29.1236
46300 28.9002
46400 28.8863
46500 28.7642
46600 28.0584
46700 27.8679
46800 28.5156
46900 28.5846
47000 28.5062
47100 28.3788
47200 28.1041
47300 28.7751
47400 30.0477
47500 30.4422
47600 30.218
47700 29.6694
47800 29.6091
47900 29.1444
48000 28.6869
48100 28.9317
48200 29.0997
48300 29.1583
48400 29.0963
48500 28.8937
48600 28.6621
48700 29.4689
48800 28.7562
48900 28.5398
49000 28.9367
49100 29.052
49200 29.035
49300 29.4802
49400 30.0674
49500 30.9383
49600 31.4721
49700 31.9995
49800 32.2001
49900 32.2846
50000 31.5115
50100 31.0165
50200 31.9653
50300 32.6034
50400 33.0118
50500 32.5824
50600 32.6711
50700 32.475
50800 32.7842
50900 32.8603
51000 32.9204
51100 32.6398
51200 33.521
51300 33.9323
51400 34.4899
51500 33.9747
51600 32.9314
51700 32.6713
51800 33.1123
51900 33.4308
52000 33.6757
52100 34.5569
52200 35.721
52300 36.9249
52400 37.1975
52500 37.8155
52600 38.1668
52700 38.3937
52800 38.8783
52900 39.0539
53000 39.6837
53100 39.9042
53200 39.1702
53300 38.6582
53400 38.8285
53500 39.1884
53600 39.2699
53700 39.1315
53800 38.7392
53900 37.9302
54000 36.9482
54100 37.2311
54200 37.1634
54300 36.9348
54400 37.126
54500 37.0342
54600 36.6265
54700 36.0372
54800 35.4242
54900 34.946
55000 34.6861
55100 34.304
55200 34.2454
55300 34.5473
55400 34.2003
55500 33.6951
55600 33.4141
55700 33.4406
55800 33.3584
55900 33.9635
56000 34.7625
56100 35.2778
56200 35.3501
56300 36.124
56400 37.3191
56500 38.2382
56600 39.0842
56700 39.6247
56800 41.0816
56900 42.8941
57000 44.0166
57100 45.0621
57200 46.0709
57300 46.4471
57400 46.291
57500 46.6412
57600 46.7613
57700 46.9251
57800 47.4785
57900 47.8342
58000 47.7712
58100 47.4408
58200 47.0818
58300 46.3978
58400 45.7702
58500 44.7951
58600 43.6045
58700 43.0659
58800 42.5133
58900 42.0145
59000 41.3054
59100 40.3088
59200 39.4786
59300 38.6626
59400 38.3419
59500 37.4203
59600 36.7954
59700 35.6119
59800 34.8973
59900 34.3776
60000 34.3675
60100 34.3719
60200 34.2255
60300 33.7169
60400 33.0127
60500 32.2883
60600 31.48
60700 30.7816
60800 30.6006
60900 30.2933
61000 29.821
61100 29.4914
61200 29.0412
61300 28.6618
61400 28.2683
61500 27.7167
61600 27.3603
61700 27.4944
61800 27.8107
61900 27.9097
62000 28.1188
62100 27.7299
62200 26.994
62300 26.0951
62400 25.7283
62500 25.3511
62600 25.2539
62700 25.1622
62800 24.5976
62900 24.2047
63000 24.2211
63100 24.1306
63200 23.6672
63300 23.5716
63400 23.8465
63500 24.2259
63600 24.3799
63700 24.5513
63800 25.0045
63900 26.3686
64000 27.0673
64100 27.2519
64200 27.2563
64300 27.4662
64400 27.9087
64500 28.4279
64600 28.4991
64700 28.1152
64800 28.0405
64900 28.5398
65000 28.5635
65100 28.0793
65200 28.0245
65300 27.8013
65400 27.9205
65500 28.5485
65600 29.5488
65700 30.2437
65800 30.2009
65900 30.9796
66000 31.8027
66100 31.4269
66200 31.1049
66300 29.7891
66400 29.4303
66500 28.7766
66600 27.6739
66700 26.831
66800 25.8835
66900 25.6267
67000 26.2443
67100 27.042
67200 27.5328
67300 27.271
67400 27.5097
67500 28.0361
67600 27.9486
67700 28.3535
67800 28.9217
67900 29.8706
68000 30.4992
68100 31.1177
68200 31.1921
68300 31.3615
68400 31.9158
68500 32.7648
68600 33.6657
68700 34.4706
68800 34.3758
68900 34.7461
69000 35.1598
69100 34.7784
69200 35.4558
69300 36.7531
69400 38.183
69500 39.6869
69600 40.8061
69700 41.2832
69800 41.3402
69900 41.3906
70000 41.1109
70100 40.7976
70200 39.9574
70300 38.9864
70400 39.0518
70500 39.3618
70600 39.5533
70700 40.0292
70800 40.1339
70900 40.0732
71000 39.9592
71100 39.3804
71200 38.8527
71300 37.5539
71400 37.2629
71500 38.3239
71600 39.8589
71700 41.304
71800 43.4947
71900 45.4785
72000 47.3213
72100 48.8659
72200 50.3701
72300 51.3297
72400 52.665
72500 54.2087
72600 55.7313
72700 56.592
72800 57.6214
72900 57.9841
73000 58.2965
73100 58.1394
73200 57.6728
73300 56.9597
73400 56.0478
73500 55.5805
73600 55.0373
73700 53.9875
73800 53.0256
73900 52.0634
74000 50.2777
74100 48.0532
74200 45.4667
74300 42.8568
74400 41.8626
74500 41.144
74600 40.1699
74700 40.2502
74800 41.1892
74900 41.4633
75000 41.8267
75100 41.9806
75200 42.9137
75300 43.0746
75400 42.7031
75500 43.021
75600 44.4671
75700 45.6701
75800 46.7339
75900 47.3286
76000 48.0026
76100 48.6903
76200 49.1403
76300 49.8767
76400 51.4201
76500 52.9112
76600 54.1537
76700 55.5769
76800 56.7702
76900 58.1568
77000 58.6201
77100 58.7279
77200 58.5842
77300 58.0454
77400 56.9605
77500 55.3209
77600 53.5929
77700 52.3793
77800 51.1142
